type,time,raw
,,16
0,980,2
,,1
,,
4,1080,8
0,950,10
,,
0,990,16
,,
,,
,,8
4,840,16
4,1005,7
0,777,10
3,1028,16
0,720,16
,,
,,
,,6
3,856,5
0,1440,10
5,1080,16
0,865,16
,,5
,,0
0,720,16
,,10
,,0
,,5
0,1015,16
,,4
,,5
,,16
,,
,,15
,,5
4,1020,8
0,1160,16
0,740,1
4,1405,12
,,13
0,995,10
,,4
,,
,,4
0,900,16
,,11
,,10
0,840,16
,,5
0,850,5
3,535,16
,,0
,,16
,,2
0,1045,16
0,1435,16
0,1280,13
,,5
,,5
,,16
,,5
3,960,16
,,0
,,
,,16
,,11
,,16
,,
,,5
0,757,1
,,2
0,1440,2
0,887,7
,,5
,,10
,,10
,,1
4,1170,16
,,10
0,1440,10
,,5
,,
0,970,5
,,1
,,14
0,1440,2
,,10
,,10
,,16
0,1055,15
4,1080,4
,,10
4,1200,6
,,0
,,1
0,1440,16
0,734,10
,,10
,,
,,5
,,10
2,1200,7
,,13
0,1077,16
0,1130,7
,,13
4,870,16
,,10
,,16
0,895,11
,,10
,,
,,2
,,10
0,1440,5
,,10
,,16
0,1440,10
3,915,16
,,6
,,10
,,10
0,1440,16
4,1080,8
,,
,,16
,,1
,,4
4,1050,16
,,10
0,705,12
,,10
,,7
,,1
0,1155,2
,,2
,,6
,,2
0,1440,16
,,0
,,2
,,10
,,
0,976,5
0,840,2
,,2
,,10
0,840,8
,,2
3,1020,5
4,714,0
0,795,15
,,2
0,1160,0
6,720,9
,,1
4,720,16
,,1
,,
,,
0,675,16
,,
,,2
,,6
,,4
,,16
0,1017,16
,,5
,,10
,,8
,,
0,684,2
,,0
3,920,16
0,1440,16
,,10
,,0
0,1080,16
4,1350,16
,,5
,,2
0,1440,16
,,
0,1440,10
,,5
,,
3,540,16
,,
1,1200,10
4,1053,2
,,12
1,720,16
1,678,10
,,
,,
0,740,10
0,1440,10
,,
,,7
,,1
0,779,8
0,690,16
0,695,10
,,10
,,
4,660,8
,,5
,,0
,,2
0,1440,5
4,770,16
0,653,5
,,10
,,5
,,4
,,2
,,5
0,1090,5
,,10
,,10
1,875,15
,,
0,745,10
4,1050,2
,,
,,
0,890,3
6,840,5
,,
,,
,,
,,
0,1065,16
0,1125,0
,,2
,,
4,1110,1
0,1004,16
,,
0,1155,16
,,
,,6
,,10
,,1
,,
0,1440,1
,,
,,4
4,1050,8
0,747,2
,,0
0,725,10
,,16
,,6
0,540,10
,,
,,
0,1440,8
0,1082,10
,,10
,,
,,10
,,2
,,
0,1440,16
0,850,10
,,8
,,5
0,1440,16
,,
0,940,8
,,6
3,930,16
4,720,16
,,0
0,1045,8
,,10
,,5
0,905,16
6,900,6
,,
,,5
,,2
3,930,16
0,450,10
0,845,10
0,975,2
4,780,16
,,1
,,
,,6
,,0
0,720,0
,,10
,,5
,,10
,,10
,,16
0,985,2
,,11
,,
,,5
4,1140,5
,,1
,,
,,10
0,1440,11
,,0
3,875,2
0,855,16
4,1260,10
0,930,8
,,4
,,10
,,3
,,
,,10
,,1
0,1090,16
,,16
,,10
,,2
,,10
4,1020,8
,,16
3,1345,10
,,2
,,2
0,810,4
,,11
3,955,16
0,1440,6
,,6
,,2
0,1110,10
,,2
,,16
5,700,2
3,1240,10
,,2
4,1039,10
3,936,4
,,4
,,
,,2
4,752,5
,,16
,,
3,900,6
3,920,10
0,975,8
4,720,11
,,6
,,
0,1025,1
0,1080,3
,,4
,,
,,16
,,4
,,15
0,935,5
0,1245,15
,,1
,,5
4,1090,10
4,1010,16
0,770,16
,,
,,10
4,900,4
,,0
,,5
,,16
0,1050,11
,,1
,,0
,,1
1,967,2
,,
0,900,5
,,16
,,0
,,1
0,770,3
,,0
,,
,,10
4,910,2
,,16
,,
0,485,16
,,
,,
0,735,4
,,16
,,
3,1110,16
,,
,,16
,,0
,,6
4,950,10
,,2
,,13
,,
,,0
,,2
4,943,16
,,10
,,1
,,0
1,690,16
,,2
,,8
0,1232,5
,,16
,,10
0,1440,5
0,820,16
,,16
,,
0,935,6
,,16
3,820,5
,,
,,2
4,780,12
,,0
,,10
1,780,8
0,770,2
,,
,,
,,10
0,795,8
,,10
0,1440,16
4,1080,15
,,0
,,
,,
0,1440,6
,,5
3,900,3
,,16
,,0
,,5
,,10
4,1110,10
,,5
3,1404,5
1,795,16
,,
,,2
,,
0,870,16
,,4
,,10
0,955,8
,,10
,,
,,4
0,1015,16
,,0
,,
0,1072,8
4,840,13
,,
0,870,12
1,910,16
0,853,2
,,
,,5
,,
,,6
,,6
0,1440,5
,,0
,,
,,5
,,3
,,
0,850,8
0,1320,2
,,6
,,0
0,660,8
4,1440,6
,,16
0,1090,16
,,2
,,
,,16
,,2
,,6
3,983,10
4,840,5
,,16
,,2
0,1440,10
,,16
,,5
,,16
,,
,,10
,,2
,,5
0,1350,2
3,805,16
,,0
,,10
4,1070,4
0,930,5
,,
,,2
0,685,1
,,
,,6
4,975,9
0,1140,5
0,997,16
5,630,4
,,10
0,932,2
,,14
,,4
,,10
4,1080,6
,,5
,,
,,
0,930,16
0,730,16
,,1
,,10
0,960,6
,,
0,860,16
,,
4,1200,10
,,10
3,865,10
1,762,5
4,1050,11
,,
,,
0,1440,2
0,1440,6
,,16
,,
0,840,15
,,
,,
,,16
,,0
,,1
1,783,15
,,2
,,5
4,910,13
,,10
4,1260,7
4,1020,16
,,
4,1025,2
,,
,,
4,1080,5
0,1440,2
,,
0,1055,2
,,10
,,
0,1440,16
,,
3,1120,10
,,5
4,1260,10
3,990,2
0,1075,16
,,5
4,1440,10
,,10
,,1
0,1050,16
,,
,,
,,10
,,2
,,4
0,1440,16
,,10
,,1
,,0
,,
4,1200,16
,,5
,,0
,,1
4,819,16
3,990,16
,,10
,,10
0,1440,16
,,
0,1020,6
4,780,16
,,8
,,10
0,810,5
0,1440,10
,,10
,,
,,
,,5
,,
,,5
,,
4,1440,16
,,10
,,4
,,10
,,0
0,840,6
,,
,,5
0,1260,5
0,1035,10
,,5
0,1440,10
0,905,16
0,980,6
,,2
0,1095,1
,,
,,
0,1145,5
,,
,,4
0,1440,10
,,5
,,1
,,10
,,
0,915,5
,,2
,,10
0,1440,5
3,600,16
,,0
,,
,,2
,,
1,693,10
,,
,,
,,10
4,1140,8
0,937,16
,,
0,1440,10
,,8
3,840,1
,,16
,,
3,1150,16
,,0
,,16
0,970,16
0,1405,10
,,
,,
,,5
0,965,2
,,10
,,0
0,583,16
0,805,8
2,680,2
,,1
,,16
0,1150,8
,,4
1,830,9
,,1
3,915,14
0,1440,16
,,5
,,2
1,832,1
4,930,16
,,1
,,
,,2
,,1
,,1
4,1080,16
4,1020,2
,,
,,10
4,1380,1
1,840,2
,,4
4,1140,10
3,660,8
,,
6,960,5
,,0
,,
,,2
,,10
,,16
,,16
0,795,16
3,720,16
0,1440,10
,,13
,,
0,960,14
,,
,,
,,2
,,10
0,1005,11
,,5
,,16
,,12
3,910,4
,,16
,,
,,0
,,
,,
,,5
0,850,16
,,16
,,
,,1
,,
0,775,16
,,2
,,
,,10
4,900,2
,,16
4,1095,0
,,10
,,16
0,1020,1
,,0
,,16
4,1020,16
0,1050,10
,,
0,757,16
,,
,,5
3,675,9
,,
,,
0,1440,7
,,10
,,
,,
,,5
,,1
,,16
,,16
,,11
,,
3,820,16
,,
0,1075,16
,,10
,,2
,,10
0,1440,16
,,10
,,0
3,1050,4
,,
,,2
0,1050,10
,,16
,,
3,540,8
,,10
,,2
,,
4,1200,7
,,
,,2
,,5
,,
,,10
,,5
0,1440,5
,,2
,,8
,,16
,,1
0,912,10
,,16
,,
,,6
4,982,16
,,10
0,1071,2
4,1142,8
,,0
,,
,,0
,,
,,10
,,2
,,
,,10
,,15
,,16
0,1367,10
,,
,,5
,,
,,10
,,
,,10
0,1020,16
3,750,7
,,
3,935,16
0,951,10
,,3
4,975,2
,,2
0,1080,4
4,852,16
,,0
,,
,,
,,5
,,10
,,
,,0
5,860,8
,,
,,10
,,0
0,1440,14
0,1140,16
0,900,16
4,960,16
,,16
,,
,,16
,,5
5,675,16
0,1440,10
6,950,5
,,
,,2
,,0
,,10
3,878,16
,,10
,,16
0,1440,16
,,2
,,
4,1140,10
,,16
,,10
,,14
,,6
,,
,,0
4,950,6
1,875,8
,,
,,
,,
3,900,16
,,
,,8
4,920,10
0,1010,10
,,5
,,0
,,16
,,0
,,
0,915,2
0,630,6
,,
,,
,,4
,,10
,,0
,,10
,,
0,1010,16
4,930,4
,,
,,1
4,1230,2
0,797,2
,,
,,0
,,
,,
,,16
,,16
,,6
,,2
0,870,10
,,1
,,
0,1440,6
,,10
,,
,,2
,,0
,,5
,,10
,,
0,795,16
,,16
,,
,,10
,,16
,,
,,0
0,885,16
,,
0,1440,11
,,5
,,
4,1110,16
,,2
4,1230,1
,,16
,,
,,5
3,918,5
,,
,,
4,1200,16
,,4
0,1111,4
,,0
,,10
4,1140,4
3,495,16
,,0
,,
1,855,10
,,
,,
,,
0,1085,16
,,16
,,5
,,10
0,1140,16
4,1030,8
,,
,,10
4,945,10
4,1440,5
,,2
,,
,,16
,,
,,16
,,0
,,10
,,0
,,5
0,1440,16
,,
0,995,16
0,680,8
,,1
,,
,,
,,10
0,800,2
0,1440,10
4,810,10
4,900,10
,,16
,,0
,,16
,,
,,16
,,16
,,2
0,705,2
,,5
,,10
4,990,16
,,0
,,
0,1440,16
0,965,4
,,
4,1080,5
,,
,,
,,16
0,980,6
0,1440,16
3,795,5
4,1110,2
3,750,8
,,
,,
,,5
0,870,10
,,16
4,1260,4
6,885,2
,,10
,,
0,780,4
,,0
,,
,,2
0,1022,8
,,16
,,10
,,10
,,
,,1
,,10
0,1040,16
4,1200,10
1,750,10
0,1440,10
,,2
3,1000,16
,,16
,,
,,2
3,990,1
,,16
,,2
3,870,5
,,10
3,897,16
0,540,6
,,
,,2
,,4
0,1056,5
0,1440,8
0,1440,16
,,2
,,10
,,8
,,2
4,1070,4
,,
,,
,,15
,,10
,,8
,,
,,10
1,805,5
,,10
,,3
0,1095,16
,,10
,,0
,,5
,,5
0,1177,2
,,1
,,2
,,16
,,
3,1055,16
,,2
,,10
,,13
,,0
,,0
,,15
0,1080,16
0,1440,10
,,14
4,1230,16
,,
,,2
,,8
0,915,16
,,1
,,
,,16
,,3
0,1230,10
,,16
0,1440,8
3,1140,16
,,1
0,875,6
,,0
,,2
4,945,10
,,0
,,
,,10
,,2
,,2
,,2
,,5
,,5
0,927,11
,,4
,,16
,,1
,,8
,,16
,,
,,2
,,0
,,16
4,1090,10
,,0
0,720,16
,,6
,,10
,,6
0,1440,10
,,4
,,10
,,10
,,1
,,
,,5
,,1
,,
4,1035,2
3,897,10
,,4
,,16
3,848,16
,,10
4,1030,10
0,715,16
0,870,16
,,5
0,1440,7
0,725,16
,,2
0,730,4
,,10
,,
,,
1,690,10
,,
,,10
,,10
,,16
,,10
0,1021,2
,,10
,,6
,,16
,,
0,690,4
,,
0,945,8
,,7
,,0
,,
4,1200,8
3,1375,5
,,10
,,10
,,1
,,
,,0
,,10
,,
4,600,8
,,
0,1440,16
0,1440,16
,,5
0,740,8
0,685,5
,,
,,
4,870,2
,,4
,,
,,16
,,10
1,850,16
4,900,5
0,708,16
,,16
,,
4,1080,16
,,10
,,
,,16
,,2
0,780,2
4,962,2
,,16
,,2
,,16
,,16
,,2
4,1100,2
,,0
,,6
0,900,16
,,
0,770,5
2,1140,5
,,
,,
6,960,2
0,900,2
,,
,,
,,
,,
0,1440,10
4,1170,6
,,15
,,
0,1440,16
4,1050,5
,,
0,1440,4
,,
,,5
,,0
,,10
,,
,,16
,,
,,16
0,1080,16
1,786,16
,,
0,735,5
,,4
,,5
4,690,4
,,
,,
,,16
4,1125,16
,,0
,,
,,4
,,16
,,
,,2
0,856,5
,,16
,,10
,,2
,,
5,971,16
,,5
4,990,4
1,759,13
,,
4,1080,16
,,1
,,16
4,916,1
0,910,16
,,
,,2
,,10
4,1050,4
0,675,5
4,1050,16
0,980,4
0,790,10
,,0
,,
,,16
,,
4,725,2
,,6
,,4
,,16
,,0
,,6
4,1020,10
,,10
,,
,,10
0,1440,1
,,0
,,
,,0
,,4
,,
0,1020,14
3,870,2
0,1440,6
4,1005,16
,,16
,,0
,,10
,,
,,5
,,10
0,1440,12
,,10
,,0
,,16
,,5
0,1440,16
,,5
0,1380,5
,,16
,,5
4,815,16
,,6
0,965,6
,,16
,,5
,,16
0,1440,5
,,16
,,6
0,730,5
4,1440,5
,,4
0,1040,6
4,1080,5
,,10
,,
,,10
0,765,10
,,10
,,
0,905,16
0,930,16
4,1124,16
0,750,16
,,10
,,
0,1440,10
4,1140,16
,,1
,,
,,5
,,16
,,16
3,995,2
0,1440,2
,,5
,,6
3,1110,16
4,1164,8
0,828,5
,,
,,14
0,940,16
,,
,,16
,,10
0,1065,16
,,5
,,
,,12
4,990,10
,,
3,920,2
,,1
,,
,,12
0,780,16
,,
,,
,,2
0,980,10
,,6
,,
1,490,10
,,
,,
4,810,2
,,10
,,
4,1140,11
,,
,,10
,,
,,1
0,960,2
,,10
,,16
,,
,,10
,,11
0,990,4
,,5
,,0
,,
0,720,5
,,10
,,16
4,1350,0
,,2
,,5
,,16
4,880,4
,,10
,,
4,1000,11
,,10
0,830,0
,,
,,10
0,810,16
,,
,,1
0,820,16
3,790,10
,,
,,
,,0
3,830,16
,,16
,,7
2,1145,16
,,
,,
,,
,,10
,,16
4,945,10
,,6
,,
,,16
,,0
,,16
,,1
0,1425,10
0,810,2
,,
,,16
,,
4,885,2
,,2
,,0
4,1125,16
,,0
,,
,,16
0,1132,10
,,10
,,
4,1080,16
0,900,6
,,
4,930,16
0,990,4
1,867,16
,,
,,10
,,
,,10
,,10
,,2
,,
,,
,,2
,,0
,,
0,1020,16
0,1395,6
,,5
,,
0,675,16
,,16
,,11
0,1110,5
,,15
,,
,,5
,,10
,,10
0,995,16
0,870,10
,,10
,,10
,,4
,,5
,,10
,,10
,,
,,4
,,10
,,10
0,1427,4
4,840,8
,,
,,1
0,1440,16
0,990,10
,,
,,1
5,699,16
,,
,,10
0,1025,16
,,10
4,1055,10
0,640,2
,,0
3,990,16
,,1
,,16
,,16
0,1440,4
,,2
,,
,,
4,1100,8
5,740,8
,,16
,,4
0,1055,16
,,
4,940,11
,,
,,14
,,0
1,875,4
0,775,10
0,1060,6
,,
,,
,,5
,,16
,,5
,,
0,895,5
,,
,,
,,5
,,
,,16
0,787,7
,,1
,,6
5,935,16
,,0
0,1321,16
,,12
,,
0,1040,5
,,
,,
0,1440,2
,,16
,,
0,1065,16
,,0
,,
,,5
,,
0,1125,2
,,2
0,1440,2
4,1200,10
0,1440,1
,,10
,,5
,,11
,,0
0,1085,10
,,
,,
,,0
,,10
,,5
,,7
,,14
,,0
,,
,,
0,1285,7
,,2
,,
,,15
0,875,7
4,1110,8
,,16
,,0
,,2
,,
0,1085,10
5,786,8
,,16
,,0
1,816,16
,,5
,,1
,,
,,
,,2
,,
,,2
,,
,,10
,,5
,,0
,,1
,,
3,855,5
,,
,,2
0,1440,10
4,1152,1
,,2
,,5
0,910,11
4,1005,16
,,5
0,1440,10
,,
,,
0,1150,2
,,
,,16
,,6
,,0
,,0
,,1
,,
4,960,2
,,10
,,0
,,10
6,780,2
,,
,,
,,10
,,
0,700,14
,,
,,
,,2
0,1160,16
1,950,9
,,
,,1
,,10
4,960,5
,,15
,,
4,1170,7
,,
,,1
0,980,6
0,1440,5
,,
,,
,,10
0,990,5
,,4
,,1
0,630,9
4,900,16
4,690,16
,,10
,,10
4,1170,16
,,2
0,927,16
,,16
4,1140,5
,,8
,,6
,,10
0,845,16
0,935,2
,,0
,,
,,1
,,0
,,10
0,1440,6
0,1080,10
,,
,,2
0,1440,15
0,855,0
,,16
0,1440,2
4,815,16
,,
0,980,10
,,
,,
,,10
,,5
,,0
,,10
0,875,10
4,750,5
,,0
,,5
,,
3,965,5
,,
,,
,,16
,,0
3,1010,5
,,2
,,10
,,0
0,947,16
,,6
,,
,,
,,
,,
,,2
0,870,0
,,6
,,
,,10
,,
0,780,10
,,5
,,
,,0
0,1047,5
,,5
3,1115,10
,,5
,,2
0,1070,2
,,
,,8
3,1025,5
,,1
,,
1,775,1
,,
,,10
0,990,16
,,
,,
,,2
,,16
,,
,,
,,2
,,
,,0
,,2
,,2
,,
3,880,0
,,
4,1116,8
,,4
,,10
,,1
,,7
,,4
,,
0,1055,2
,,
,,10
4,1080,8
,,5
,,
4,718,16
,,1
,,10
,,
0,1440,16
,,
,,10
,,10
,,
,,0
,,2
,,16
,,5
,,16
,,10
,,10
3,950,2
,,6
,,
,,10
0,990,5
,,0
0,1080,10
0,1440,16
,,
,,
,,
,,
,,3
,,10
,,
,,0
,,4
,,10
0,1440,2
,,
,,1
,,
,,11
,,
,,16
0,1060,10
4,780,16
,,
0,975,2
4,1205,5
,,10
3,1015,8
,,10
0,1090,16
0,870,8
,,
,,
,,
,,6
,,5
,,
,,
4,917,16
,,
,,4
,,
,,5
3,1168,6
4,1100,1
3,970,13
,,2
,,
,,2
,,6
4,755,8
,,2
3,956,12
,,
,,10
,,
,,2
4,1080,0
,,5
,,5
,,5
,,1
,,
0,1155,16
,,5
,,16
,,10
,,16
,,
,,1
0,963,5
0,890,2
,,
,,
,,
4,1020,10
,,
,,16
4,1080,16
0,1025,5
,,10
,,
,,2
,,
,,
0,930,15
4,660,0
,,
,,
,,16
,,2
,,
,,1
,,
4,1095,4
3,945,16
,,
,,10
0,1440,16
1,799,5
,,
,,
,,
,,
,,5
,,0
,,16
,,10
1,915,16
,,10
,,
,,1
,,1
,,
,,6
,,
,,10
,,0
,,
0,810,6
,,8
,,
,,1
,,5
,,
,,
3,890,2
,,
,,1
,,2
,,
,,7
,,0
0,1235,16
,,10
,,
,,2
4,980,2
,,
,,
0,1440,2
,,10
0,1121,2
,,
,,0
0,1440,16
4,960,12
,,
,,
0,860,16
,,
,,
,,
4,1210,2
,,5
,,15
,,0
4,1185,8
0,1035,16
,,
,,16
0,950,5
,,16
,,5
,,
,,5
,,
,,0
,,
,,15
,,
,,0
,,8
,,
3,1015,10
0,690,2
,,5
,,
,,
,,0
0,960,16
,,16
6,995,5
3,922,16
,,1
,,
,,5
,,
,,10
,,11
,,10
4,855,16
,,10
,,0
0,1005,2
,,1
,,
,,10
4,1020,16
,,
0,1440,2
,,
,,
,,2
4,1050,16
,,6
4,810,10
0,1146,10
0,760,16
,,
,,
,,2
3,885,5
,,10
0,1440,16
0,1020,10
,,16
,,
3,840,16
,,
,,
,,10
2,1140,16
,,10
,,5
,,16
,,
,,0
,,16
0,1070,10
0,1440,5
0,760,5
,,1
,,10
1,1010,2
,,4
,,
,,0
0,1007,16
,,4
,,10
0,960,16
,,0
0,922,5
0,560,16
,,
,,1
,,16
0,1065,10
,,5
,,5
,,5
,,4
,,16
,,16
0,1440,16
,,
,,
,,10
,,16
,,16
,,
,,1
0,810,16
,,4
,,10
0,1440,0
,,0
,,
,,10
,,10
0,1440,10
,,10
,,10
,,5
,,
4,1125,8
,,16
,,0
,,16
,,
,,
,,10
0,1440,5
,,16
,,10
0,1440,2
,,
,,5
,,16
3,976,0
,,0
,,
,,2
,,1
4,1320,4
,,8
,,16
0,1200,8
,,16
3,910,16
,,
,,10
0,960,16
,,
,,
,,0
,,10
,,5
,,10
,,16
,,10
4,1020,0
,,16
,,10
,,0
,,16
,,4
,,
,,16
,,
,,6
4,1140,2
,,
0,735,4
,,10
,,0
,,10
,,5
,,16
,,0
,,3
,,16
,,
,,0
,,0
,,
0,1095,16
4,960,16
,,16
,,2
4,865,10
,,0
0,1440,5
1,754,5
0,880,8
,,0
,,10
1,730,5
,,10
0,915,2
,,0
,,
,,
0,710,2
,,
,,0
,,6
,,10
,,16
4,1033,10
,,0
,,1
,,8
,,
0,765,16
,,
4,1080,16
,,2
,,
,,
0,1440,16
4,1380,10
,,0
,,1
,,16
,,
,,
,,1
,,
4,780,16
,,
,,8
,,5
,,1
1,755,16
0,690,6
,,
,,
0,877,16
,,13
,,
,,8
,,0
0,960,8
3,970,16
0,710,6
,,6
,,
4,1110,8
,,2
,,
,,5
,,10
0,810,10
0,979,1
,,4
,,16
,,8
,,8
,,10
4,1165,10
,,10
,,5
1,930,8
,,
0,850,16
0,1440,2
,,
,,
4,1080,4
0,970,13
,,
,,
,,
,,
,,5
0,1185,10
,,0
,,
,,3
0,1440,2
,,
,,1
,,
,,10
,,
,,0
,,
,,8
,,
,,6
0,1086,7
0,793,8
,,
1,795,4
,,16
,,0
3,694,16
,,
,,
,,8
0,1440,2
,,
,,
,,
,,10
,,
,,5
0,1440,2
,,7
,,0
,,16
,,
0,980,8
,,1
0,1440,10
3,840,16
,,
0,1140,12
,,0
,,2
0,924,16
0,947,5
,,
,,16
,,0
0,1108,2
4,780,16
0,1060,10
4,1110,10
0,870,5
,,
,,
,,10
,,
0,730,6
,,0
,,0
,,10
,,
,,0
0,1036,4
,,1
,,
,,2
,,10
,,
,,
,,
,,16
,,
0,1025,15
4,890,16
,,10
0,1035,7
,,10
,,
,,14
,,
,,2
,,0
,,16
,,5
,,
,,8
,,2
,,4
,,2
0,1440,15
,,8
,,10
0,840,5
,,16
4,966,16
,,1
,,6
,,2
,,2
,,11
,,10
0,750,10
,,1
,,16
0,1440,10
0,1440,1
,,0
,,
,,5
3,780,16
,,16
,,
3,945,8
3,990,9
0,1440,8
3,780,4
,,6
,,
,,5
0,1440,6
,,5
,,
,,9
,,10
,,8
1,1065,10
,,10
,,16
,,10
0,1132,10
0,1170,16
0,845,16
,,
,,10
0,1020,13
,,
,,10
,,0
3,1080,1
,,2
,,
,,0
0,1020,5
,,
4,1200,16
,,16
,,
,,0
0,795,5
,,
,,
,,3
4,990,2
,,2
,,
0,520,4
,,
,,
0,840,5
,,16
,,
0,1440,10
,,
,,6
,,
,,6
0,1440,5
,,0
,,1
,,
,,1
,,1
3,1050,2
,,10
,,
,,
0,795,1
,,16
,,2
4,1365,5
,,4
,,2
,,8
0,930,16
,,0
,,
0,1050,5
,,0
0,847,5
,,
,,0
1,855,7
,,
,,0
4,930,4
0,815,16
,,
,,
,,
4,1080,4
,,6
,,16
4,1200,11
,,
,,
,,
,,4
,,1
4,1200,16
,,16
,,
,,13
,,
,,8
,,0
0,1435,1
6,1055,16
,,
,,10
,,
0,890,1
,,4
,,
0,1440,7
,,
,,
,,5
0,1140,1
,,5
,,
0,1440,10
3,975,16
,,
,,11
4,1230,2
0,900,5
,,
,,5
,,
,,0
,,1
,,16
,,
,,
,,10
,,
,,
3,1050,10
0,1440,10
,,6
,,
1,735,5
,,5
,,16
0,1125,10
,,16
,,
,,2
,,5
,,1
4,1050,12
0,930,2
,,0
,,0
,,2
,,10
,,16
,,16
,,
,,16
,,5
,,0
0,1440,2
6,945,2
,,
,,0
,,10
3,1070,5
,,
,,0
4,705,8
,,
,,0
0,1050,11
,,11
0,1071,16
3,665,16
,,
0,1020,6
,,10
,,0
,,7
,,16
,,0
,,
,,
0,1440,16
0,756,16
,,8
,,10
0,1330,1
,,
0,995,16
,,
,,1
,,
0,887,16
0,800,16
4,1190,5
,,
,,
,,1
,,2
,,10
,,
0,915,16
,,
,,
,,2
,,
,,8
5,812,10
,,10
,,1
4,1065,2
,,
5,1330,2
,,1
,,
6,1065,2
,,
,,
,,5
,,5
,,
0,1440,1
,,
,,
,,10
,,
0,1440,16
,,10
,,5
0,1222,7
,,16
,,1
,,2
,,16
,,
4,1200,2
,,
,,
,,
,,16
,,10
,,2
,,10
,,
,,
,,
0,1440,10
,,10
,,
,,16
4,1080,16
0,1440,5
,,10
,,
,,16
,,
5,1086,16
0,800,16
,,1
,,
0,847,1
,,4
,,0
,,
,,
,,4
,,
,,10
,,
,,3
,,2
,,
,,0
,,
4,1140,1
,,
,,10
,,14
0,1440,11
,,10
,,10
4,1080,16
0,1025,5
,,10
,,1
,,
,,
0,1155,5
,,
,,10
,,10
,,10
,,
,,6
,,
0,970,16
,,0
,,
,,5
0,795,13
,,
,,
,,1
,,
0,840,1
,,
,,
,,10
4,1260,10
3,975,16
,,
,,2
,,2
0,1440,10
,,16
,,
0,1205,10
,,
,,0
4,1140,5
,,1
,,
,,
,,1
0,1440,2
,,10
,,0
3,665,16
0,905,10
0,780,7
,,1
,,2
,,1
,,10
0,965,9
,,10
0,1440,10
,,16
,,4
,,0
6,1020,10
3,955,1
,,7
,,
,,16
,,1
,,1
,,10
,,5
,,
,,15
,,2
0,950,1
,,13
,,1
0,843,2
,,
4,1200,13
,,
,,
,,5
,,0
,,16
,,2
0,900,0
0,840,2
,,
,,0
,,
0,995,2
,,
,,
,,2
,,
0,1012,2
,,10
,,16
,,
2,980,5
,,5
,,
,,
,,
,,
,,16
3,892,16
,,16
,,
,,0
,,
4,806,16
,,10
,,
,,
4,1070,1
,,10
4,1140,5
,,10
,,5
4,1095,6
,,
,,16
0,1035,10
,,10
,,
0,795,16
,,
,,0
0,1005,8
,,
,,
,,5
,,8
,,
,,
,,10
,,
,,
,,10
,,0
,,
0,885,16
,,
0,1440,16
,,
,,1
,,0
,,10
,,2
,,
1,1070,4
,,
,,3
0,1440,16
,,0
,,
0,720,5
,,0
,,0
,,
,,8
,,
,,0
,,0
,,
,,
,,14
,,3
,,1
,,10
,,16
,,1
4,990,5
,,16
,,
,,0
0,1440,2
,,
0,1095,5
,,10
,,
,,
,,
,,
,,10
,,1
,,
,,
,,16
,,5
,,16
,,
,,11
,,
,,16
,,
,,10
0,1440,2
0,840,5
,,
4,1170,5
0,1440,2
,,16
4,1140,16
,,0
4,1140,11
6,1055,16
,,
,,
,,
,,5
,,1
,,
,,
0,940,8
,,
,,16
,,
,,2
4,1175,16
0,1440,0
0,1440,1
,,10
,,
,,5
,,10
0,756,16
,,5
4,1125,16
,,
,,0
,,
,,10
0,1140,2
,,4
,,2
,,10
,,2
,,
0,1440,2
,,6
,,10
,,4
,,2
,,
,,0
4,1120,2
0,907,10
,,
,,
,,
0,1440,0
,,
,,11
0,1110,11
4,1140,6
,,5
,,
,,10
,,
,,
0,945,5
0,750,1
,,
,,
,,5
,,1
,,
,,0
,,
0,1110,16
2,960,6
,,
,,0
,,5
0,810,2
,,
,,
,,
,,
,,1
,,10
,,2
,,5
0,920,5
,,2
,,
,,6
,,15
,,
,,1
,,
,,0
,,
,,
0,845,16
,,16
,,
,,5
,,2
,,
,,
4,1071,16
,,
,,2
,,5
,,
,,16
,,
0,1264,8
,,0
,,
,,10
4,1020,10
,,
,,
,,4
,,0
1,1130,16
,,
,,
,,5
0,967,13
,,
,,
1,872,8
,,
,,
,,
0,1440,5
,,1
,,16
,,
0,1440,16
4,1110,5
,,
,,1
4,1067,10
,,10
,,10
,,
,,16
,,
,,6
,,
,,0
,,
,,
,,16
,,
0,1065,5
4,720,16
,,10
,,
,,
,,
0,1440,5
,,10
0,1012,10
4,960,8
,,5
,,
,,2
,,
,,0
,,16
,,5
0,870,8
,,4
,,
4,1080,10
,,0
,,
,,16
0,1440,10
,,
,,10
,,
,,
,,10
0,1440,5
,,16
0,890,16
0,1440,1
1,840,15
,,
,,
,,5
,,2
,,16
,,5
0,1050,16
,,3
,,
4,1140,8
,,
,,
,,0
0,1440,10
,,1
,,10
,,8
,,
,,
,,5
0,1440,5
,,16
0,765,13
,,10
,,0
0,1030,10
,,
,,
,,
4,1110,6
,,16
,,4
4,1009,7
,,
0,960,16
4,590,4
,,
,,
,,5
0,1080,5
,,16
,,16
,,1
,,10
,,5
,,10
,,5
,,
,,
,,6
,,5
,,5
,,
,,2
0,875,8
,,10
,,0
,,2
,,
,,
,,0
,,1
,,5
,,16
,,0
,,10
,,
0,1165,7
,,10
,,
,,5
,,
,,
,,4
,,6
,,10
,,1
,,5
,,
,,6
,,10
